,ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Método_Pago,Estado,Semana,Mes,Dia_Semana,Trimestre,Nombre_producto,Categoría,Precio_Unitario,Stock,Venta_Total
2693,1554,2024-11-21,212,33,1,1,Completa,47,11,Thursday,4,Papas chips,Galletitas y Snacks,8.54,2837,8.54
2694,1815,2024-11-21,93,1,4,3,Pendiente,47,11,Thursday,4,Leche,Lácteos,12.24,3327,48.96
2695,2001,2024-11-21,271,6,1,4,Completa,47,11,Thursday,4,Asado,Carnicería,28.56,5137,28.56
2696,2079,2024-11-21,11,11,5,2,Pendiente,47,11,Thursday,4,Salchicha,Carnicería,11.23,1726,56.150000000000006
2697,2100,2024-11-21,260,24,6,2,Pendiente,47,11,Thursday,4,Empanadas,Congelados,13.54,2908,81.24
2698,2619,2024-11-21,209,14,4,1,Completa,47,11,Thursday,4,Facturas,Panadería,12.36,3125,49.44
2700,111,2024-11-22,103,29,5,2,Completa,47,11,Friday,4,Cerveza,Bebidas,11.54,2455,57.699999999999996
2701,846,2024-11-22,266,1,4,1,Completa,47,11,Friday,4,Leche,Lácteos,12.24,3327,48.96
2702,1296,2024-11-22,174,12,5,3,Pendiente,47,11,Friday,4,Pan francés,Panadería,8.12,1619,40.599999999999994
2703,2125,2024-11-22,231,5,5,5,Completa,47,11,Friday,4,Manteca,Lácteos,5.65,4929,28.25
2704,2347,2024-11-22,122,23,2,5,Completa,47,11,Friday,4,Papas fritas,Congelados,8.23,3731,16.46
2705,127,2024-11-23,95,1,3,5,Pendiente,47,11,Saturday,4,Leche,Lácteos,12.24,3327,36.72
2706,231,2024-11-23,39,31,3,1,Pendiente,47,11,Saturday,4,Galletitas de agua,Galletitas y Snacks,5.24,2771,15.72
2707,341,2024-11-23,315,5,4,2,Completa,47,11,Saturday,4,Manteca,Lácteos,5.65,4929,22.6
2708,1178,2024-11-23,249,32,1,5,Pendiente,47,11,Saturday,4,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,6.25
2709,1378,2024-11-23,95,5,3,5,Completa,47,11,Saturday,4,Manteca,Lácteos,5.65,4929,16.950000000000003
2710,1428,2024-11-23,266,37,2,1,Completa,47,11,Saturday,4,Garbanzos,Conservas,3.65,1506,7.3
2711,1578,2024-11-23,283,27,3,3,Completa,47,11,Saturday,4,Agua mineral,Bebidas,6.21,4978,18.63
2712,1630,2024-11-23,317,7,1,1,Completa,47,11,Saturday,4,Chorizo,Carnicería,11.25,4068,11.25
2713,256,2024-11-24,34,8,5,5,Pendiente,47,11,Sunday,4,Milanesa,Carnicería,16.21,3140,81.05000000000001
2714,1413,2024-11-24,175,8,5,1,Completa,47,11,Sunday,4,Milanesa,Carnicería,16.21,3140,81.05000000000001
2715,1697,2024-11-24,173,13,1,5,Pendiente,47,11,Sunday,4,Pan integral,Panadería,12.56,2228,12.56
2716,1893,2024-11-24,245,38,4,5,Completa,47,11,Sunday,4,Atún enlatado,Conservas,6.21,2182,24.84
2717,1953,2024-11-24,71,32,1,5,Completa,47,11,Sunday,4,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,6.25
2718,1958,2024-11-24,310,23,5,4,Completa,47,11,Sunday,4,Papas fritas,Congelados,8.23,3731,41.150000000000006
2719,2307,2024-11-24,182,19,2,1,Completa,47,11,Sunday,4,Tomates,Frutas y Verduras,6.54,4041,13.08
2720,2562,2024-11-24,79,36,6,1,Completa,47,11,Sunday,4,Lentejas,Conservas,3.25,4578,19.5
2721,120,2024-11-25,16,38,4,2,Pendiente,48,11,Monday,4,Atún enlatado,Conservas,6.21,2182,24.84
2722,440,2024-11-25,269,30,1,3,Completa,48,11,Monday,4,Vino tinto,Bebidas,13.54,1363,13.54
2723,558,2024-11-25,33,26,5,1,Pendiente,48,11,Monday,4,Hamburgesas congeladas,Congelados,9.54,1688,47.699999999999996
2724,704,2024-11-25,105,30,6,1,Completa,48,11,Monday,4,Vino tinto,Bebidas,13.54,1363,81.24
2725,874,2024-11-25,326,26,6,5,Pendiente,48,11,Monday,4,Hamburgesas congeladas,Congelados,9.54,1688,57.239999999999995
2726,1150,2024-11-25,274,12,3,5,Pendiente,48,11,Monday,4,Pan francés,Panadería,8.12,1619,24.36
2727,1251,2024-11-25,290,21,4,5,Completa,48,11,Monday,4,Zanahorias,Frutas y Verduras,3.25,2800,13.0
2728,1592,2024-11-25,27,9,6,5,Completa,48,11,Monday,4,Pollo,Carnicería,18.56,4051,111.35999999999999
2729,2694,2024-11-25,52,25,4,2,Completa,48,11,Monday,4,Pizza congelada,Congelados,15.45,1640,61.8
2730,2797,2024-11-25,10,17,2,4,Completa,48,11,Monday,4,Manzanas,Frutas y Verduras,6.54,3383,13.08
2731,115,2024-11-26,19,21,4,3,Completa,48,11,Tuesday,4,Zanahorias,Frutas y Verduras,3.25,2800,13.0
2732,200,2024-11-26,142,35,6,2,Completa,48,11,Tuesday,4,Arroz,Conservas,4.25,1437,25.5
2733,501,2024-11-26,317,35,5,4,Completa,48,11,Tuesday,4,Arroz,Conservas,4.25,1437,21.25
2734,1105,2024-11-26,247,26,3,1,Completa,48,11,Tuesday,4,Hamburgesas congeladas,Congelados,9.54,1688,28.619999999999997
2735,1637,2024-11-26,293,20,2,1,Completa,48,11,Tuesday,4,Lechugas,Frutas y Verduras,4.25,1541,8.5
2736,1784,2024-11-26,179,30,6,4,Completa,48,11,Tuesday,4,Vino tinto,Bebidas,13.54,1363,81.24
2737,2698,2024-11-26,146,28,5,2,Completa,48,11,Tuesday,4,Jugos de frutas,Bebidas,9.45,3637,47.25
2738,2871,2024-11-26,219,5,3,3,Completa,48,11,Tuesday,4,Manteca,Lácteos,5.65,4929,16.950000000000003
2739,2939,2024-11-26,279,34,1,5,Completa,48,11,Tuesday,4,Maníes,Galletitas y Snacks,5.45,4769,5.45
2740,1566,2024-11-27,206,10,5,5,Pendiente,48,11,Wednesday,4,Costilla de cerdo,Carnicería,14.25,2429,71.25
2741,2230,2024-11-27,24,18,2,4,Completa,48,11,Wednesday,4,Bananas,Frutas y Verduras,7.25,4720,14.5
2742,2464,2024-11-27,18,34,6,4,Completa,48,11,Wednesday,4,Maníes,Galletitas y Snacks,5.45,4769,32.7
2743,2825,2024-11-27,207,30,2,4,Pendiente,48,11,Wednesday,4,Vino tinto,Bebidas,13.54,1363,27.08
2744,2998,2024-11-27,228,22,1,1,Completa,48,11,Wednesday,4,Cebolla,Frutas y Verduras,4.21,3545,4.21
2745,221,2024-11-28,31,4,2,1,Completa,48,11,Thursday,4,Queso rallado,Lácteos,19.23,2099,38.46
2746,319,2024-11-28,199,12,4,4,Completa,48,11,Thursday,4,Pan francés,Panadería,8.12,1619,32.48
2747,942,2024-11-28,5,34,3,3,Completa,48,11,Thursday,4,Maníes,Galletitas y Snacks,5.45,4769,16.35
2748,1370,2024-11-28,250,1,4,5,Completa,48,11,Thursday,4,Leche,Lácteos,12.24,3327,48.96
2749,1521,2024-11-28,168,5,6,2,Completa,48,11,Thursday,4,Manteca,Lácteos,5.65,4929,33.900000000000006
2750,1669,2024-11-28,93,7,6,4,Completa,48,11,Thursday,4,Chorizo,Carnicería,11.25,4068,67.5
2751,2369,2024-11-28,283,34,3,4,Completa,48,11,Thursday,4,Maníes,Galletitas y Snacks,5.45,4769,16.35
2752,2410,2024-11-28,93,35,2,1,Pendiente,48,11,Thursday,4,Arroz,Conservas,4.25,1437,8.5
2753,2595,2024-11-28,196,32,5,4,Completa,48,11,Thursday,4,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,31.25
2754,161,2024-11-29,134,14,5,3,Completa,48,11,Friday,4,Facturas,Panadería,12.36,3125,61.8
2755,465,2024-11-29,93,30,6,3,Completa,48,11,Friday,4,Vino tinto,Bebidas,13.54,1363,81.24
2756,845,2024-11-29,318,32,4,5,Completa,48,11,Friday,4,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,25.0
2757,1170,2024-11-29,17,26,4,2,Completa,48,11,Friday,4,Hamburgesas congeladas,Congelados,9.54,1688,38.16
2758,2129,2024-11-29,49,36,4,4,Completa,48,11,Friday,4,Lentejas,Conservas,3.25,4578,13.0
2759,2144,2024-11-29,281,24,4,4,Completa,48,11,Friday,4,Empanadas,Congelados,13.54,2908,54.16
2760,2754,2024-11-29,95,26,2,4,Completa,48,11,Friday,4,Hamburgesas congeladas,Congelados,9.54,1688,19.08
2761,2842,2024-11-29,185,3,2,4,Completa,48,11,Friday,4,Queso cremoso,Lácteos,17.23,3167,34.46
2762,2985,2024-11-29,186,17,2,4,Completa,48,11,Friday,4,Manzanas,Frutas y Verduras,6.54,3383,13.08
2763,1694,2024-11-30,64,28,5,1,Completa,48,11,Saturday,4,Jugos de frutas,Bebidas,9.45,3637,47.25
2764,1811,2024-11-30,321,18,4,1,Completa,48,11,Saturday,4,Bananas,Frutas y Verduras,7.25,4720,29.0
2765,2322,2024-11-30,63,7,6,4,Pendiente,48,11,Saturday,4,Chorizo,Carnicería,11.25,4068,67.5
2766,2353,2024-11-30,39,33,3,2,Completa,48,11,Saturday,4,Papas chips,Galletitas y Snacks,8.54,2837,25.619999999999997
2767,2425,2024-11-30,132,24,2,4,Completa,48,11,Saturday,4,Empanadas,Congelados,13.54,2908,27.08
2768,2764,2024-11-30,50,1,1,4,Pendiente,48,11,Saturday,4,Leche,Lácteos,12.24,3327,12.24
2769,2984,2024-11-30,95,36,3,5,Completa,48,11,Saturday,4,Lentejas,Conservas,3.25,4578,9.75
2770,151,2024-12-01,317,20,2,2,Completa,48,12,Sunday,4,Lechugas,Frutas y Verduras,4.25,1541,8.5
2771,196,2024-12-01,104,27,4,1,Completa,48,12,Sunday,4,Agua mineral,Bebidas,6.21,4978,24.84
2772,390,2024-12-01,74,26,4,4,Completa,48,12,Sunday,4,Hamburgesas congeladas,Congelados,9.54,1688,38.16
2773,404,2024-12-01,72,29,3,1,Pendiente,48,12,Sunday,4,Cerveza,Bebidas,11.54,2455,34.62
2774,937,2024-12-01,261,27,4,2,Completa,48,12,Sunday,4,Agua mineral,Bebidas,6.21,4978,24.84
2775,1113,2024-12-01,4,17,2,1,Completa,48,12,Sunday,4,Manzanas,Frutas y Verduras,6.54,3383,13.08
2776,1383,2024-12-01,185,10,3,4,Completa,48,12,Sunday,4,Costilla de cerdo,Carnicería,14.25,2429,42.75
2777,1455,2024-12-01,271,29,4,4,Completa,48,12,Sunday,4,Cerveza,Bebidas,11.54,2455,46.16
2778,1542,2024-12-01,250,33,4,1,Completa,48,12,Sunday,4,Papas chips,Galletitas y Snacks,8.54,2837,34.16
2779,1820,2024-12-01,170,30,2,1,Completa,48,12,Sunday,4,Vino tinto,Bebidas,13.54,1363,27.08
2780,1959,2024-12-01,58,16,6,5,Completa,48,12,Sunday,4,Tortas,Panadería,15.23,3189,91.38
2781,2039,2024-12-01,88,12,3,1,Completa,48,12,Sunday,4,Pan francés,Panadería,8.12,1619,24.36
2782,2906,2024-12-01,290,1,4,1,Completa,48,12,Sunday,4,Leche,Lácteos,12.24,3327,48.96
2783,2912,2024-12-01,39,26,2,5,Completa,48,12,Sunday,4,Hamburgesas congeladas,Congelados,9.54,1688,19.08
2784,483,2024-12-02,230,25,6,4,Completa,49,12,Monday,4,Pizza congelada,Congelados,15.45,1640,92.69999999999999
2785,496,2024-12-02,137,33,1,5,Completa,49,12,Monday,4,Papas chips,Galletitas y Snacks,8.54,2837,8.54
2786,924,2024-12-02,90,1,2,3,Completa,49,12,Monday,4,Leche,Lácteos,12.24,3327,24.48
2787,990,2024-12-02,136,27,6,4,Completa,49,12,Monday,4,Agua mineral,Bebidas,6.21,4978,37.26
2788,1267,2024-12-02,130,1,2,5,Completa,49,12,Monday,4,Leche,Lácteos,12.24,3327,24.48
2789,1273,2024-12-02,289,29,3,1,Completa,49,12,Monday,4,Cerveza,Bebidas,11.54,2455,34.62
2790,1884,2024-12-02,98,33,5,3,Completa,49,12,Monday,4,Papas chips,Galletitas y Snacks,8.54,2837,42.699999999999996
2791,2856,2024-12-02,87,36,5,4,Completa,49,12,Monday,4,Lentejas,Conservas,3.25,4578,16.25
2792,3000,2024-12-02,266,31,2,1,Pendiente,49,12,Monday,4,Galletitas de agua,Galletitas y Snacks,5.24,2771,10.48
2793,7,2024-12-03,43,23,6,5,Completa,49,12,Tuesday,4,Papas fritas,Congelados,8.23,3731,49.38
2794,693,2024-12-03,15,7,4,5,Completa,49,12,Tuesday,4,Chorizo,Carnicería,11.25,4068,45.0
2795,1292,2024-12-03,287,24,3,4,Completa,49,12,Tuesday,4,Empanadas,Congelados,13.54,2908,40.62
2796,1507,2024-12-03,145,25,4,3,Completa,49,12,Tuesday,4,Pizza congelada,Congelados,15.45,1640,61.8
2797,2028,2024-12-03,226,16,3,3,Completa,49,12,Tuesday,4,Tortas,Panadería,15.23,3189,45.69
2798,2573,2024-12-03,143,7,1,2,Completa,49,12,Tuesday,4,Chorizo,Carnicería,11.25,4068,11.25
2799,2817,2024-12-03,254,18,2,1,Pendiente,49,12,Tuesday,4,Bananas,Frutas y Verduras,7.25,4720,14.5
2801,64,2024-12-04,82,24,4,1,Completa,49,12,Wednesday,4,Empanadas,Congelados,13.54,2908,54.16
2802,122,2024-12-04,237,14,5,1,Completa,49,12,Wednesday,4,Facturas,Panadería,12.36,3125,61.8
2803,847,2024-12-04,244,29,3,5,Completa,49,12,Wednesday,4,Cerveza,Bebidas,11.54,2455,34.62
2804,1056,2024-12-04,46,8,2,5,Completa,49,12,Wednesday,4,Milanesa,Carnicería,16.21,3140,32.42
2805,2250,2024-12-04,276,4,4,5,Completa,49,12,Wednesday,4,Queso rallado,Lácteos,19.23,2099,76.92
2806,2297,2024-12-04,69,23,2,5,Completa,49,12,Wednesday,4,Papas fritas,Congelados,8.23,3731,16.46
2807,2349,2024-12-04,90,9,5,1,Completa,49,12,Wednesday,4,Pollo,Carnicería,18.56,4051,92.8
2808,2591,2024-12-04,305,9,6,5,Completa,49,12,Wednesday,4,Pollo,Carnicería,18.56,4051,111.35999999999999
2809,424,2024-12-05,259,2,5,3,Completa,49,12,Thursday,4,Yogur,Lácteos,5.21,3358,26.05
2810,782,2024-12-05,12,2,3,5,Completa,49,12,Thursday,4,Yogur,Lácteos,5.21,3358,15.629999999999999
2811,915,2024-12-05,75,14,3,4,Completa,49,12,Thursday,4,Facturas,Panadería,12.36,3125,37.08
2812,1240,2024-12-05,56,28,1,5,Completa,49,12,Thursday,4,Jugos de frutas,Bebidas,9.45,3637,9.45
2813,2010,2024-12-05,9,4,3,3,Completa,49,12,Thursday,4,Queso rallado,Lácteos,19.23,2099,57.69
2814,2173,2024-12-05,128,25,1,5,Completa,49,12,Thursday,4,Pizza congelada,Congelados,15.45,1640,15.45
2815,2217,2024-12-05,198,6,6,3,Completa,49,12,Thursday,4,Asado,Carnicería,28.56,5137,171.35999999999999
2816,2706,2024-12-05,21,24,4,4,Pendiente,49,12,Thursday,4,Empanadas,Congelados,13.54,2908,54.16
2817,269,2024-12-06,66,15,2,1,Completa,49,12,Friday,4,Medialunas,Panadería,3.51,4043,7.02
2818,643,2024-12-06,93,15,5,2,Completa,49,12,Friday,4,Medialunas,Panadería,3.51,4043,17.549999999999997
2819,742,2024-12-06,45,11,5,5,Completa,49,12,Friday,4,Salchicha,Carnicería,11.23,1726,56.150000000000006
2820,1201,2024-12-06,161,10,1,3,Completa,49,12,Friday,4,Costilla de cerdo,Carnicería,14.25,2429,14.25
2821,2380,2024-12-06,175,12,5,3,Completa,49,12,Friday,4,Pan francés,Panadería,8.12,1619,40.599999999999994
2822,2517,2024-12-06,308,3,2,4,Pendiente,49,12,Friday,4,Queso cremoso,Lácteos,17.23,3167,34.46
2823,145,2024-12-07,257,13,4,3,Completa,49,12,Saturday,4,Pan integral,Panadería,12.56,2228,50.24
2824,264,2024-12-07,275,24,4,4,Completa,49,12,Saturday,4,Empanadas,Congelados,13.54,2908,54.16
2825,1002,2024-12-07,7,19,3,4,Completa,49,12,Saturday,4,Tomates,Frutas y Verduras,6.54,4041,19.62
2826,1879,2024-12-07,160,4,4,4,Completa,49,12,Saturday,4,Queso rallado,Lácteos,19.23,2099,76.92
2827,2012,2024-12-07,210,33,4,4,Completa,49,12,Saturday,4,Papas chips,Galletitas y Snacks,8.54,2837,34.16
2828,2179,2024-12-07,150,23,4,4,Completa,49,12,Saturday,4,Papas fritas,Congelados,8.23,3731,32.92
2829,2608,2024-12-07,222,12,4,3,Completa,49,12,Saturday,4,Pan francés,Panadería,8.12,1619,32.48
2830,167,2024-12-08,1,28,4,5,Completa,49,12,Sunday,4,Jugos de frutas,Bebidas,9.45,3637,37.8
2831,222,2024-12-08,260,11,2,4,Completa,49,12,Sunday,4,Salchicha,Carnicería,11.23,1726,22.46
2832,813,2024-12-08,168,22,3,3,Completa,49,12,Sunday,4,Cebolla,Frutas y Verduras,4.21,3545,12.629999999999999
2833,843,2024-12-08,7,3,1,2,Completa,49,12,Sunday,4,Queso cremoso,Lácteos,17.23,3167,17.23
2834,1154,2024-12-08,260,15,1,5,Completa,49,12,Sunday,4,Medialunas,Panadería,3.51,4043,3.51
2835,1468,2024-12-08,3,38,2,3,Completa,49,12,Sunday,4,Atún enlatado,Conservas,6.21,2182,12.42
2836,2318,2024-12-08,18,9,4,3,Completa,49,12,Sunday,4,Pollo,Carnicería,18.56,4051,74.24
2837,2378,2024-12-08,31,2,1,5,Pendiente,49,12,Sunday,4,Yogur,Lácteos,5.21,3358,5.21
2838,2483,2024-12-08,14,13,3,4,Completa,49,12,Sunday,4,Pan integral,Panadería,12.56,2228,37.68
2839,2893,2024-12-08,221,15,2,4,Completa,49,12,Sunday,4,Medialunas,Panadería,3.51,4043,7.02
2840,347,2024-12-09,204,1,1,1,Completa,50,12,Monday,4,Leche,Lácteos,12.24,3327,12.24
2841,369,2024-12-09,96,10,1,5,Completa,50,12,Monday,4,Costilla de cerdo,Carnicería,14.25,2429,14.25
2842,436,2024-12-09,190,37,4,5,Completa,50,12,Monday,4,Garbanzos,Conservas,3.65,1506,14.6
2843,1011,2024-12-09,190,1,3,4,Completa,50,12,Monday,4,Leche,Lácteos,12.24,3327,36.72
2844,1063,2024-12-09,115,21,2,2,Completa,50,12,Monday,4,Zanahorias,Frutas y Verduras,3.25,2800,6.5
2845,1256,2024-12-09,227,36,4,5,Completa,50,12,Monday,4,Lentejas,Conservas,3.25,4578,13.0
2846,1769,2024-12-09,284,27,4,3,Pendiente,50,12,Monday,4,Agua mineral,Bebidas,6.21,4978,24.84
2847,1771,2024-12-09,169,21,1,3,Completa,50,12,Monday,4,Zanahorias,Frutas y Verduras,3.25,2800,3.25
2848,1914,2024-12-09,212,28,3,1,Completa,50,12,Monday,4,Jugos de frutas,Bebidas,9.45,3637,28.349999999999998
2849,2271,2024-12-09,45,36,1,3,Completa,50,12,Monday,4,Lentejas,Conservas,3.25,4578,3.25
2850,2551,2024-12-09,171,9,2,1,Completa,50,12,Monday,4,Pollo,Carnicería,18.56,4051,37.12
2851,2593,2024-12-09,312,2,6,2,Completa,50,12,Monday,4,Yogur,Lácteos,5.21,3358,31.259999999999998
2852,2834,2024-12-09,123,26,1,3,Completa,50,12,Monday,4,Hamburgesas congeladas,Congelados,9.54,1688,9.54
2853,318,2024-12-10,258,1,5,1,Completa,50,12,Tuesday,4,Leche,Lácteos,12.24,3327,61.2
2854,1043,2024-12-10,96,21,4,5,Completa,50,12,Tuesday,4,Zanahorias,Frutas y Verduras,3.25,2800,13.0
2855,1057,2024-12-10,265,4,4,2,Completa,50,12,Tuesday,4,Queso rallado,Lácteos,19.23,2099,76.92
2856,1284,2024-12-10,147,11,2,5,Pendiente,50,12,Tuesday,4,Salchicha,Carnicería,11.23,1726,22.46
2857,1816,2024-12-10,210,6,6,5,Pendiente,50,12,Tuesday,4,Asado,Carnicería,28.56,5137,171.35999999999999
2858,2320,2024-12-10,317,33,2,1,Completa,50,12,Tuesday,4,Papas chips,Galletitas y Snacks,8.54,2837,17.08
2859,374,2024-12-11,17,6,6,1,Completa,50,12,Wednesday,4,Asado,Carnicería,28.56,5137,171.35999999999999
2860,482,2024-12-11,76,38,6,3,Completa,50,12,Wednesday,4,Atún enlatado,Conservas,6.21,2182,37.26
2861,1817,2024-12-11,73,29,6,4,Completa,50,12,Wednesday,4,Cerveza,Bebidas,11.54,2455,69.24
2862,2287,2024-12-11,5,13,5,3,Completa,50,12,Wednesday,4,Pan integral,Panadería,12.56,2228,62.800000000000004
2863,2756,2024-12-11,207,15,2,2,Completa,50,12,Wednesday,4,Medialunas,Panadería,3.51,4043,7.02
2864,2814,2024-12-11,29,32,4,4,Pendiente,50,12,Wednesday,4,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,25.0
2865,229,2024-12-12,153,14,5,4,Completa,50,12,Thursday,4,Facturas,Panadería,12.36,3125,61.8
2866,325,2024-12-12,323,3,2,5,Completa,50,12,Thursday,4,Queso cremoso,Lácteos,17.23,3167,34.46
2867,877,2024-12-12,280,11,6,5,Completa,50,12,Thursday,4,Salchicha,Carnicería,11.23,1726,67.38
2868,1846,2024-12-12,23,12,5,4,Completa,50,12,Thursday,4,Pan francés,Panadería,8.12,1619,40.599999999999994
2869,2486,2024-12-12,81,6,2,1,Completa,50,12,Thursday,4,Asado,Carnicería,28.56,5137,57.12
2870,2675,2024-12-12,285,28,2,1,Completa,50,12,Thursday,4,Jugos de frutas,Bebidas,9.45,3637,18.9
2871,316,2024-12-13,119,29,5,1,Completa,50,12,Friday,4,Cerveza,Bebidas,11.54,2455,57.699999999999996
2872,695,2024-12-13,202,9,3,1,Completa,50,12,Friday,4,Pollo,Carnicería,18.56,4051,55.67999999999999
2873,787,2024-12-13,325,27,6,1,Completa,50,12,Friday,4,Agua mineral,Bebidas,6.21,4978,37.26
2874,1206,2024-12-13,177,25,5,5,Completa,50,12,Friday,4,Pizza congelada,Congelados,15.45,1640,77.25
2875,1532,2024-12-13,218,22,1,5,Completa,50,12,Friday,4,Cebolla,Frutas y Verduras,4.21,3545,4.21
2876,2085,2024-12-13,46,8,1,4,Completa,50,12,Friday,4,Milanesa,Carnicería,16.21,3140,16.21
2877,2233,2024-12-13,1,32,5,3,Completa,50,12,Friday,4,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,31.25
2878,2340,2024-12-13,76,38,6,3,Completa,50,12,Friday,4,Atún enlatado,Conservas,6.21,2182,37.26
2879,2401,2024-12-13,217,35,2,2,Completa,50,12,Friday,4,Arroz,Conservas,4.25,1437,8.5
2881,780,2024-12-14,140,15,3,1,Completa,50,12,Saturday,4,Medialunas,Panadería,3.51,4043,10.53
2882,1706,2024-12-14,94,23,2,5,Completa,50,12,Saturday,4,Papas fritas,Congelados,8.23,3731,16.46
2883,2033,2024-12-14,308,4,4,5,Completa,50,12,Saturday,4,Queso rallado,Lácteos,19.23,2099,76.92
2884,2704,2024-12-14,14,17,5,1,Completa,50,12,Saturday,4,Manzanas,Frutas y Verduras,6.54,3383,32.7
2885,2875,2024-12-14,148,19,1,2,Completa,50,12,Saturday,4,Tomates,Frutas y Verduras,6.54,4041,6.54
2886,195,2024-12-15,71,13,4,2,Completa,50,12,Sunday,4,Pan integral,Panadería,12.56,2228,50.24
2887,218,2024-12-15,36,35,1,2,Completa,50,12,Sunday,4,Arroz,Conservas,4.25,1437,4.25
2888,409,2024-12-15,34,27,6,4,Completa,50,12,Sunday,4,Agua mineral,Bebidas,6.21,4978,37.26
2889,1146,2024-12-15,187,28,3,5,Completa,50,12,Sunday,4,Jugos de frutas,Bebidas,9.45,3637,28.349999999999998
2890,1457,2024-12-15,284,37,1,4,Completa,50,12,Sunday,4,Garbanzos,Conservas,3.65,1506,3.65
2891,1631,2024-12-15,189,36,1,5,Pendiente,50,12,Sunday,4,Lentejas,Conservas,3.25,4578,3.25
2892,1918,2024-12-15,216,3,5,4,Pendiente,50,12,Sunday,4,Queso cremoso,Lácteos,17.23,3167,86.15
2893,138,2024-12-16,148,19,5,5,Completa,51,12,Monday,4,Tomates,Frutas y Verduras,6.54,4041,32.7
2894,332,2024-12-16,309,14,3,5,Completa,51,12,Monday,4,Facturas,Panadería,12.36,3125,37.08
2895,334,2024-12-16,286,24,4,1,Pendiente,51,12,Monday,4,Empanadas,Congelados,13.54,2908,54.16
2896,352,2024-12-16,286,25,6,5,Completa,51,12,Monday,4,Pizza congelada,Congelados,15.45,1640,92.69999999999999
2897,355,2024-12-16,308,25,5,5,Completa,51,12,Monday,4,Pizza congelada,Congelados,15.45,1640,77.25
2898,360,2024-12-16,139,12,1,4,Completa,51,12,Monday,4,Pan francés,Panadería,8.12,1619,8.12
2899,389,2024-12-16,174,7,4,1,Completa,51,12,Monday,4,Chorizo,Carnicería,11.25,4068,45.0
2900,504,2024-12-16,179,18,6,5,Completa,51,12,Monday,4,Bananas,Frutas y Verduras,7.25,4720,43.5
2901,589,2024-12-16,159,16,4,3,Completa,51,12,Monday,4,Tortas,Panadería,15.23,3189,60.92
2902,961,2024-12-16,154,15,3,5,Completa,51,12,Monday,4,Medialunas,Panadería,3.51,4043,10.53
2903,1856,2024-12-16,151,13,6,1,Completa,51,12,Monday,4,Pan integral,Panadería,12.56,2228,75.36
2904,1940,2024-12-16,87,28,5,5,Completa,51,12,Monday,4,Jugos de frutas,Bebidas,9.45,3637,47.25
2905,2016,2024-12-16,58,34,3,1,Completa,51,12,Monday,4,Maníes,Galletitas y Snacks,5.45,4769,16.35
2906,1047,2024-12-17,235,7,2,4,Pendiente,51,12,Tuesday,4,Chorizo,Carnicería,11.25,4068,22.5
2907,1629,2024-12-17,130,6,4,3,Completa,51,12,Tuesday,4,Asado,Carnicería,28.56,5137,114.24
2908,1720,2024-12-17,316,9,4,4,Completa,51,12,Tuesday,4,Pollo,Carnicería,18.56,4051,74.24
2909,1781,2024-12-17,177,15,1,4,Completa,51,12,Tuesday,4,Medialunas,Panadería,3.51,4043,3.51
2910,2421,2024-12-17,268,36,2,4,Completa,51,12,Tuesday,4,Lentejas,Conservas,3.25,4578,6.5
2911,157,2024-12-18,179,18,1,4,Pendiente,51,12,Wednesday,4,Bananas,Frutas y Verduras,7.25,4720,7.25
2912,429,2024-12-18,10,28,3,2,Completa,51,12,Wednesday,4,Jugos de frutas,Bebidas,9.45,3637,28.349999999999998
2913,567,2024-12-18,255,35,5,5,Completa,51,12,Wednesday,4,Arroz,Conservas,4.25,1437,21.25
2914,1478,2024-12-18,40,2,6,1,Completa,51,12,Wednesday,4,Yogur,Lácteos,5.21,3358,31.259999999999998
2915,1886,2024-12-18,68,7,3,5,Pendiente,51,12,Wednesday,4,Chorizo,Carnicería,11.25,4068,33.75
2916,2088,2024-12-18,70,23,4,5,Completa,51,12,Wednesday,4,Papas fritas,Congelados,8.23,3731,32.92
2917,2319,2024-12-18,199,11,6,5,Completa,51,12,Wednesday,4,Salchicha,Carnicería,11.23,1726,67.38
2918,2419,2024-12-18,134,5,2,4,Completa,51,12,Wednesday,4,Manteca,Lácteos,5.65,4929,11.3
2919,2466,2024-12-18,201,2,6,1,Completa,51,12,Wednesday,4,Yogur,Lácteos,5.21,3358,31.259999999999998
2920,55,2024-12-19,264,11,4,1,Completa,51,12,Thursday,4,Salchicha,Carnicería,11.23,1726,44.92
2921,213,2024-12-19,322,21,4,4,Completa,51,12,Thursday,4,Zanahorias,Frutas y Verduras,3.25,2800,13.0
2922,377,2024-12-19,262,12,3,2,Pendiente,51,12,Thursday,4,Pan francés,Panadería,8.12,1619,24.36
2923,384,2024-12-19,146,3,6,4,Completa,51,12,Thursday,4,Queso cremoso,Lácteos,17.23,3167,103.38
2924,868,2024-12-19,287,12,1,5,Completa,51,12,Thursday,4,Pan francés,Panadería,8.12,1619,8.12
